4.152221926467296E-6,6.8341811128940795E-6
1.8502802934630253E-5,4.129897964889833E-6
3.980580106240261E-6,4.879660000949147E-6
1.5264816691810308E-5,1.0774979538306565E-5
1.5985170557066884E-7,1.5059301224106667E-5
3.3843363292134535E-6,1.6937923398264564E-5
3.152217815793323E-6,1.3971459610232404E-5
4.891162751145352E-6,1.0732926112625495E-5
1.47984195321046E-5,1.0635521768222224E-5
6.899615457997712E-6,3.359377989720562E-6
1.5240844022184466E-5,1.1942093554243821E-5
6.508725458994253E-6,1.3237363227982118E-5
4.8484830917009545E-6,1.8511636522390226E-5
1.302209575858798E-5,2.8583286971267102E-6
5.006937340897134E-6,6.060742486923798E-6
1.3402373024611774E-5,1.2449582400439142E-5
8.883264779252363E-6,5.713183118480557E-6
1.365228410803645E-5,1.4214630120566839E-5
1.6673751124494838E-5,4.626704900636121E-6
3.380729218321157E-8,1.5487856527087614E-5
3.882030753471071E-6,1.2252859785263571E-5
1.420840156343679E-5,2.6169695808647837E-6
8.588717108609449E-6,5.083686724875871E-6
1.2628371140227932E-5,1.568012869679269E-5
1.716342862669128E-5,1.6612742798730303E-5
1.4275389233931452E-5,1.6646552509486485E-5
1.8522597292780065E-5,1.6037347314784418E-5
8.527140528052202E-6,4.017344809120483E-6
1.2019899624386036E-5,1.6498264479303133E-5
1.5985608068285743E-5,8.41547713657653E-7
6.611522023108522E-6,1.7826444211577473E-5
7.623344860917304E-6,3.3055841216012118E-6
1.2715398486543453E-5,1.3566372563191093E-5
4.435377741418149E-6,1.0676321979258479E-5
1.5496232233470642E-5,1.0549497559957252E-5
2.6187157384447856E-6,3.956377163613424E-6
2.7623979908792165E-6,7.10280234279749E-6
5.159142044666661E-6,1.0735383873390059E-5
4.373856007044938E-6,1.706613336649917E-5
7.2399794705304345E-6,1.3513715039475908E-5
1.3716385634487099E-5,7.99122906212896E-6
1.3666517636669232E-5,3.777005166941202E-6
1.7951567793081823E-5,3.7644141754769136E-6
2.772241856427082E-6,1.5367085659733135E-5
